timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/23 22:50:01.059, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 182.75 W, 45
2026/09/23 22:50:06.070, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 173.37 W, 44
2026/09/23 22:50:11.080, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 188.17 W, 45
2026/09/23 22:50:16.092, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 230.36 W, 51
2026/09/23 22:50:21.097, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 220.94 W, 49
2026/09/23 22:50:26.101, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 233.39 W, 47
2026/09/23 22:50:31.105, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 234.60 W, 48
2026/09/23 22:50:36.113, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 180.97 W, 45
2026/09/23 22:50:41.120, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 173.12 W, 44
2026/09/23 22:50:46.127, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.00 W, 45
2026/09/23 22:50:51.129, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 252.25 W, 54
2026/09/23 22:50:56.133, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 220.80 W, 46
2026/09/23 22:51:01.147, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 233.31 W, 46
2026/09/23 22:51:06.159, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 246.74 W, 48
2026/09/23 22:51:11.162, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 182.30 W, 45
2026/09/23 22:51:16.175, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 97 %, 213.76 W, 52
2026/09/23 22:51:21.185, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 186.55 W, 45
2026/09/23 22:51:26.198, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 244.01 W, 49
2026/09/23 22:51:31.211, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 212.44 W, 46
2026/09/23 22:51:36.216, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 226.30 W, 45
2026/09/23 22:51:41.231, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 244.45 W, 47
2026/09/23 22:51:46.238, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 244.29 W, 51
2026/09/23 22:51:51.252, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 240.13 W, 48
2026/09/23 22:51:56.263, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 263.98 W, 47
2026/09/23 22:52:01.270, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 250.77 W, 46
2026/09/23 22:52:06.283, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 248.29 W, 56
2026/09/23 22:52:11.287, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 306.88 W, 53
2026/09/23 22:52:16.290, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 299.66 W, 49
2026/09/23 22:52:21.305, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 307.84 W, 50
2026/09/23 22:52:26.315, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 302.66 W, 57
2026/09/23 22:52:31.322, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 253.64 W, 57
2026/09/23 22:52:36.326, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 262.38 W, 52
2026/09/23 22:52:41.340, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 348.70 W, 49
2026/09/23 22:52:46.343, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 265.99 W, 57
2026/09/23 22:52:51.352, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 336.65 W, 48
2026/09/23 22:52:56.357, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 276.82 W, 58
2026/09/23 22:53:01.361, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 355.49 W, 49
2026/09/23 22:53:06.365, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 252.16 W, 54
2026/09/23 22:53:11.371, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 337.41 W, 59
2026/09/23 22:53:16.373, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 385.39 W, 49
2026/09/23 22:53:21.377, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 291.42 W, 48
2026/09/23 22:53:26.385, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 250.03 W, 57
2026/09/23 22:53:31.398, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 282.48 W, 59
2026/09/23 22:53:36.412, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 334.61 W, 59
2026/09/23 22:53:41.424, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 371.41 W, 59
2026/09/23 22:53:46.434, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 168.61 W, 47
2026/09/23 22:53:51.440, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 175.11 W, 47
2026/09/23 22:53:56.448, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 190.29 W, 47
2026/09/23 22:54:01.459, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 222.23 W, 52
2026/09/23 22:54:06.470, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 236.56 W, 54
2026/09/23 22:54:11.476, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 264.10 W, 57
2026/09/23 22:54:16.489, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 230.36 W, 57
2026/09/23 22:54:21.502, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 248.34 W, 47
2026/09/23 22:54:26.516, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 264.43 W, 48
2026/09/23 22:54:31.520, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 230.98 W, 57
2026/09/23 22:54:36.533, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 271.47 W, 49
2026/09/23 22:54:41.537, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 251.64 W, 48
2026/09/23 22:54:46.550, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 251.15 W, 56
2026/09/23 22:54:51.557, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 259.12 W, 58
2026/09/23 22:54:56.558, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 262.28 W, 58
2026/09/23 22:55:01.562, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 252.09 W, 58
2026/09/23 22:55:06.573, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 222.50 W, 48
2026/09/23 22:55:11.586, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 323.05 W, 48
2026/09/23 22:55:16.590, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 327.28 W, 52
2026/09/23 22:55:21.599, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 257.05 W, 58
2026/09/23 22:55:26.611, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 358.91 W, 50
2026/09/23 22:55:31.619, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 259.24 W, 59
2026/09/23 22:55:36.630, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 355.40 W, 49
2026/09/23 22:55:41.634, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 252.52 W, 57
2026/09/23 22:55:46.638, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 352.77 W, 60
2026/09/23 22:55:51.649, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 363.99 W, 51
2026/09/23 22:55:56.662, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 233.20 W, 49
2026/09/23 22:56:01.675, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 253.03 W, 59
2026/09/23 22:56:06.689, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 323.02 W, 60
2026/09/23 22:56:11.697, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 365.52 W, 60
2026/09/23 22:56:16.707, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 428.78 W, 53
2026/09/23 22:56:21.710, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 379.07 W, 50
2026/09/23 22:56:26.714, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 98 %, 173.02 W, 49
2026/09/23 22:56:31.722, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 186.12 W, 51
2026/09/23 22:56:36.734, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 203.20 W, 48
2026/09/23 22:56:41.748, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 208.05 W, 54
2026/09/23 22:56:46.762, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 266.51 W, 57
2026/09/23 22:56:51.772, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 231.60 W, 58
2026/09/23 22:56:56.782, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 231.54 W, 56
2026/09/23 22:57:01.793, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 260.01 W, 47
2026/09/23 22:57:06.809, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 271.55 W, 50
2026/09/23 22:57:11.812, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 274.50 W, 51
2026/09/23 22:57:16.824, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 257.27 W, 58
2026/09/23 22:57:21.825, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 285.62 W, 50
2026/09/23 22:57:26.836, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 310.86 W, 51
2026/09/23 22:57:31.839, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 303.26 W, 49
2026/09/23 22:57:36.842, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 329.40 W, 54
2026/09/23 22:57:41.851, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 327.75 W, 51
2026/09/23 22:57:46.860, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 308.78 W, 59
2026/09/23 22:57:51.865, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 236.30 W, 55
2026/09/23 22:57:56.878, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 352.09 W, 50
2026/09/23 22:58:01.890, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 302.35 W, 59
2026/09/23 22:58:06.891, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 295.51 W, 48
2026/09/23 22:58:11.907, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 321.93 W, 59
2026/09/23 22:58:16.922, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 359.75 W, 50
2026/09/23 22:58:21.925, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 226.70 W, 58
2026/09/23 22:58:26.936, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 346.69 W, 60
2026/09/23 22:58:31.946, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 381.15 W, 50
2026/09/23 22:58:36.954, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 286.08 W, 49
2026/09/23 22:58:41.958, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 232.72 W, 57
2026/09/23 22:58:46.964, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 281.47 W, 60
2026/09/23 22:58:51.979, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 316.73 W, 60
2026/09/23 22:58:56.994, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 338.63 W, 60
2026/09/23 22:59:02.001, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 170.78 W, 48
2026/09/23 22:59:07.015, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 181.03 W, 48
2026/09/23 22:59:12.029, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 217.87 W, 50
2026/09/23 22:59:17.043, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 201.86 W, 48
2026/09/23 22:59:22.056, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 238.11 W, 54
2026/09/23 22:59:27.058, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 261.33 W, 56
2026/09/23 22:59:32.067, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 253.87 W, 54
2026/09/23 22:59:37.069, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 244.55 W, 48
2026/09/23 22:59:42.072, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 254.48 W, 50
2026/09/23 22:59:47.074, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 260.94 W, 48
2026/09/23 22:59:52.086, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 273.53 W, 53
2026/09/23 22:59:57.088, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 282.16 W, 49
2026/09/23 23:00:02.095, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 282.69 W, 48
2026/09/23 23:00:07.106, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 270.41 W, 48
2026/09/23 23:00:12.119, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 257.20 W, 50
2026/09/23 23:00:17.135, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 306.45 W, 48
2026/09/23 23:00:22.137, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 344.18 W, 55
2026/09/23 23:00:27.144, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 332.04 W, 59
2026/09/23 23:00:32.155, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 237.78 W, 58
2026/09/23 23:00:37.157, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 336.29 W, 49
2026/09/23 23:00:42.168, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 308.95 W, 59
2026/09/23 23:00:47.182, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 291.85 W, 49
2026/09/23 23:00:52.196, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 286.46 W, 60
2026/09/23 23:00:57.205, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 379.28 W, 54
2026/09/23 23:01:02.208, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 222.58 W, 49
2026/09/23 23:01:07.211, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 308.29 W, 60
2026/09/23 23:01:12.222, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 407.39 W, 54
2026/09/23 23:01:17.235, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 366.73 W, 52
2026/09/23 23:01:22.242, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 295.58 W, 49
2026/09/23 23:01:27.247, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 226.77 W, 50
2026/09/23 23:01:32.256, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 245.05 W, 57
2026/09/23 23:01:37.268, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 169.71 W, 48
2026/09/23 23:01:42.274, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 185.78 W, 54
2026/09/23 23:01:47.280, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 189.26 W, 48
2026/09/23 23:01:52.289, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.93 W, 49
2026/09/23 23:01:57.304, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 208.47 W, 48
2026/09/23 23:02:02.316, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 228.21 W, 48
2026/09/23 23:02:07.328, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 239.69 W, 48
2026/09/23 23:02:12.337, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 240.26 W, 48
2026/09/23 23:02:17.339, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 262.73 W, 50
2026/09/23 23:02:22.352, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 259.64 W, 55
2026/09/23 23:02:27.361, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 269.11 W, 49
2026/09/23 23:02:32.365, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 285.50 W, 48
2026/09/23 23:02:37.380, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 236.90 W, 57
2026/09/23 23:02:42.387, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 250.16 W, 58
2026/09/23 23:02:47.391, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 254.76 W, 58
2026/09/23 23:02:52.401, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 256.72 W, 58
2026/09/23 23:02:57.403, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 228.04 W, 55
2026/09/23 23:03:02.404, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 318.86 W, 48
2026/09/23 23:03:07.409, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 326.28 W, 51
2026/09/23 23:03:12.414, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 262.64 W, 59
2026/09/23 23:03:17.417, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 328.98 W, 49
2026/09/23 23:03:22.424, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 299.89 W, 59
2026/09/23 23:03:27.438, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 340.70 W, 50
2026/09/23 23:03:32.444, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 262.86 W, 59
2026/09/23 23:03:37.456, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 390.80 W, 52
2026/09/23 23:03:42.469, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 276.96 W, 49
2026/09/23 23:03:47.485, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 253.28 W, 59
2026/09/23 23:03:52.494, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 330.75 W, 60
2026/09/23 23:03:57.505, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 418.08 W, 55
2026/09/23 23:04:02.518, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 389.34 W, 51
2026/09/23 23:04:07.520, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 367.89 W, 51
2026/09/23 23:04:12.527, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 335.15 W, 50
2026/09/23 23:04:17.528, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 151.86 W, 53
2026/09/23 23:04:22.535, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 183.44 W, 48
2026/09/23 23:04:27.545, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 208.07 W, 54
2026/09/23 23:04:32.551, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 216.37 W, 50
2026/09/23 23:04:37.567, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 228.39 W, 49
2026/09/23 23:04:42.570, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 239.62 W, 49
2026/09/23 23:04:47.586, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 250.81 W, 49
2026/09/23 23:04:52.595, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 236.23 W, 58
2026/09/23 23:04:57.605, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 272.47 W, 48
2026/09/23 23:05:02.620, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 260.05 W, 58
2026/09/23 23:05:07.634, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 271.23 W, 49
2026/09/23 23:05:12.646, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 294.49 W, 48
2026/09/23 23:05:17.648, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 233.91 W, 48
2026/09/23 23:05:22.660, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 226.48 W, 55
2026/09/23 23:05:27.664, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 223.39 W, 48
2026/09/23 23:05:32.678, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 285.69 W, 48
2026/09/23 23:05:37.680, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 336.88 W, 49
2026/09/23 23:05:42.690, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 298.25 W, 59
2026/09/23 23:05:47.695, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 234.29 W, 49
2026/09/23 23:05:52.710, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 361.04 W, 50
2026/09/23 23:05:57.717, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 254.72 W, 58
2026/09/23 23:06:02.727, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 376.35 W, 51
2026/09/23 23:06:07.732, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 244.63 W, 49
2026/09/23 23:06:12.747, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 317.57 W, 60
2026/09/23 23:06:17.762, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 362.59 W, 50
