timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/23 19:24:55.593, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 94.98 W, 39
2026/09/23 19:25:00.607, NVIDIA GeForce RTX 5090, 32607 MiB, 23824 MiB, 8364 MiB, 0 %, 34.67 W, 35
2026/09/23 19:25:05.609, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 27 %, 156.24 W, 41
2026/09/23 19:25:10.620, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 0 %, 157.02 W, 42
2026/09/23 19:25:15.621, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 52 %, 137.36 W, 42
2026/09/23 19:25:20.629, NVIDIA GeForce RTX 5090, 32607 MiB, 24082 MiB, 8106 MiB, 14 %, 133.00 W, 41
2026/09/23 19:25:25.644, NVIDIA GeForce RTX 5090, 32607 MiB, 24084 MiB, 8104 MiB, 0 %, 158.06 W, 43
2026/09/23 19:25:30.659, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 114.43 W, 41
2026/09/23 19:25:35.675, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 0 %, 122.39 W, 41
2026/09/23 19:25:40.690, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 2 %, 133.85 W, 42
2026/09/23 19:25:45.704, NVIDIA GeForce RTX 5090, 32607 MiB, 24086 MiB, 8102 MiB, 3 %, 134.58 W, 41
2026/09/23 19:25:50.709, NVIDIA GeForce RTX 5090, 32607 MiB, 23900 MiB, 8288 MiB, 38 %, 108.13 W, 43
2026/09/23 19:25:55.714, NVIDIA GeForce RTX 5090, 32607 MiB, 23584 MiB, 8604 MiB, 0 %, 52.35 W, 37
2026/09/23 19:26:00.723, NVIDIA GeForce RTX 5090, 32607 MiB, 28458 MiB, 3730 MiB, 0 %, 53.60 W, 37
2026/09/23 19:26:05.724, NVIDIA GeForce RTX 5090, 32607 MiB, 28498 MiB, 3690 MiB, 0 %, 84.26 W, 40
2026/09/23 19:26:10.740, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 46.62 W, 36
2026/09/23 19:26:15.750, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 15.71 W, 35
2026/09/23 19:26:20.761, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.02 W, 34
2026/09/23 19:26:25.770, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.27 W, 34
2026/09/23 19:26:30.779, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.94 W, 34
2026/09/23 19:26:35.793, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.80 W, 34
2026/09/23 19:26:40.795, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.35 W, 34
2026/09/23 19:26:45.808, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.00 W, 34
2026/09/23 19:26:50.813, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.95 W, 34
2026/09/23 19:26:55.827, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.29 W, 34
2026/09/23 19:27:00.838, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.02 W, 33
2026/09/23 19:27:05.847, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.17 W, 33
2026/09/23 19:27:10.852, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 14.00 W, 33
2026/09/23 19:27:15.866, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.13 W, 33
2026/09/23 19:27:20.873, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.17 W, 33
2026/09/23 19:27:25.878, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.09 W, 33
2026/09/23 19:27:30.880, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.03 W, 33
2026/09/23 19:27:35.894, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.28 W, 33
2026/09/23 19:27:40.899, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.13 W, 33
2026/09/23 19:27:45.913, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.10 W, 33
2026/09/23 19:27:50.917, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.18 W, 33
2026/09/23 19:27:55.933, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.09 W, 33
2026/09/23 19:28:00.937, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.20 W, 33
2026/09/23 19:28:05.938, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.32 W, 33
2026/09/23 19:28:10.945, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.07 W, 33
2026/09/23 19:28:15.957, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.17 W, 33
2026/09/23 19:28:20.969, NVIDIA GeForce RTX 5090, 32607 MiB, 28612 MiB, 3576 MiB, 0 %, 13.20 W, 33
2026/09/23 19:28:25.977, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 98 %, 458.24 W, 59
2026/09/23 19:28:30.989, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 98 %, 461.96 W, 64
2026/09/23 19:28:36.000, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 96 %, 455.81 W, 57
2026/09/23 19:28:41.005, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 98 %, 456.23 W, 51
2026/09/23 19:28:46.018, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 99 %, 384.67 W, 44
2026/09/23 19:28:51.030, NVIDIA GeForce RTX 5090, 32607 MiB, 28842 MiB, 3346 MiB, 0 %, 25.43 W, 34
2026/09/23 19:28:56.033, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.18 W, 35
2026/09/23 19:29:01.041, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 429.70 W, 53
2026/09/23 19:29:06.044, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 29.24 W, 36
2026/09/23 19:29:11.046, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.09 W, 36
2026/09/23 19:29:16.057, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.21 W, 35
2026/09/23 19:29:21.058, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.13 W, 36
2026/09/23 19:29:26.067, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 17.90 W, 35
2026/09/23 19:29:31.069, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 387.87 W, 46
2026/09/23 19:29:36.083, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 172.46 W, 39
2026/09/23 19:29:41.097, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 38.43 W, 35
2026/09/23 19:29:46.102, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 113.69 W, 49
2026/09/23 19:29:51.117, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 70.50 W, 37
2026/09/23 19:29:56.127, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 35.85 W, 36
2026/09/23 19:30:01.133, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 97 %, 452.14 W, 53
2026/09/23 19:30:06.135, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 462.33 W, 54
2026/09/23 19:30:11.151, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 461.92 W, 53
2026/09/23 19:30:16.164, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 447.57 W, 54
2026/09/23 19:30:21.165, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 424.46 W, 53
2026/09/23 19:30:26.172, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 427.80 W, 50
2026/09/23 19:30:31.176, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 444.18 W, 51
2026/09/23 19:30:36.190, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 462.75 W, 56
2026/09/23 19:30:41.196, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 459.93 W, 56
2026/09/23 19:30:46.198, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 453.30 W, 58
2026/09/23 19:30:51.210, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 427.14 W, 56
2026/09/23 19:30:56.225, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 434.54 W, 53
2026/09/23 19:31:01.233, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 446.39 W, 54
2026/09/23 19:31:06.246, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 98 %, 464.58 W, 59
2026/09/23 19:31:11.261, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 425.75 W, 53
2026/09/23 19:31:16.272, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 40.37 W, 42
2026/09/23 19:31:21.287, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.08 W, 42
2026/09/23 19:31:26.288, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.29 W, 42
2026/09/23 19:31:31.293, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.41 W, 41
2026/09/23 19:31:36.297, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 61 %, 381.20 W, 52
2026/09/23 19:31:41.301, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 389.14 W, 52
2026/09/23 19:31:46.312, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 89 %, 391.96 W, 52
2026/09/23 19:31:51.325, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 389.85 W, 51
2026/09/23 19:31:56.329, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 385.35 W, 52
2026/09/23 19:32:01.340, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 393.48 W, 52
2026/09/23 19:32:06.352, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 388.02 W, 53
2026/09/23 19:32:11.362, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 382.16 W, 52
2026/09/23 19:32:16.372, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 377.23 W, 53
2026/09/23 19:32:21.387, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 372.80 W, 53
2026/09/23 19:32:26.398, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 368.92 W, 53
2026/09/23 19:32:31.407, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 364.33 W, 53
2026/09/23 19:32:36.416, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 361.26 W, 53
2026/09/23 19:32:41.419, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 358.04 W, 53
2026/09/23 19:32:46.422, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 393.31 W, 54
2026/09/23 19:32:51.438, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 387.22 W, 54
2026/09/23 19:32:56.441, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 382.53 W, 54
2026/09/23 19:33:01.448, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 377.03 W, 54
2026/09/23 19:33:06.450, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 372.54 W, 54
2026/09/23 19:33:11.460, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 368.32 W, 54
2026/09/23 19:33:16.466, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 364.89 W, 54
2026/09/23 19:33:21.474, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 361.61 W, 54
2026/09/23 19:33:26.484, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 360.28 W, 55
2026/09/23 19:33:31.488, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 393.24 W, 55
2026/09/23 19:33:36.496, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 387.29 W, 55
2026/09/23 19:33:41.512, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 381.11 W, 55
2026/09/23 19:33:46.520, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 376.42 W, 55
2026/09/23 19:33:51.522, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 371.87 W, 55
2026/09/23 19:33:56.535, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 368.18 W, 55
2026/09/23 19:34:01.549, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 364.52 W, 56
2026/09/23 19:34:06.556, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 360.74 W, 55
2026/09/23 19:34:11.565, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 391.63 W, 56
2026/09/23 19:34:16.580, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 394.54 W, 56
2026/09/23 19:34:21.592, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 388.20 W, 56
2026/09/23 19:34:26.598, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 381.67 W, 56
2026/09/23 19:34:31.602, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 376.24 W, 56
2026/09/23 19:34:36.608, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 371.27 W, 56
2026/09/23 19:34:41.614, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 366.53 W, 56
2026/09/23 19:34:46.627, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 362.11 W, 56
2026/09/23 19:34:51.634, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 357.73 W, 56
2026/09/23 19:34:56.643, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 352.87 W, 55
2026/09/23 19:35:01.647, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 349.06 W, 55
2026/09/23 19:35:06.648, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 344.99 W, 56
2026/09/23 19:35:11.657, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 394.73 W, 57
2026/09/23 19:35:16.671, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 388.09 W, 56
2026/09/23 19:35:21.682, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 380.90 W, 56
2026/09/23 19:35:26.691, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 375.70 W, 56
2026/09/23 19:35:31.696, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 371.03 W, 56
2026/09/23 19:35:36.708, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 365.61 W, 56
2026/09/23 19:35:41.717, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 362.14 W, 56
2026/09/23 19:35:46.728, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 358.19 W, 56
2026/09/23 19:35:51.743, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 353.68 W, 56
2026/09/23 19:35:56.757, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 349.47 W, 55
2026/09/23 19:36:01.760, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 344.89 W, 56
2026/09/23 19:36:06.771, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 394.81 W, 57
2026/09/23 19:36:11.774, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 388.34 W, 57
2026/09/23 19:36:16.786, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 381.21 W, 56
2026/09/23 19:36:21.795, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 375.61 W, 56
2026/09/23 19:36:26.800, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 371.07 W, 56
2026/09/23 19:36:31.804, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 365.86 W, 56
2026/09/23 19:36:36.814, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 361.01 W, 56
2026/09/23 19:36:41.819, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 356.99 W, 56
2026/09/23 19:36:46.823, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 352.96 W, 56
2026/09/23 19:36:51.838, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 348.39 W, 56
2026/09/23 19:36:56.852, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 375.80 W, 57
2026/09/23 19:37:01.858, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 99 %, 392.24 W, 57
2026/09/23 19:37:06.869, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 138.98 W, 49
2026/09/23 19:37:11.877, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 21.51 W, 46
2026/09/23 19:37:16.880, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.38 W, 46
2026/09/23 19:37:21.892, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.78 W, 45
2026/09/23 19:37:26.898, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.41 W, 45
2026/09/23 19:37:31.903, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.43 W, 44
2026/09/23 19:37:36.912, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.37 W, 43
2026/09/23 19:37:41.912, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.04 W, 43
2026/09/23 19:37:46.920, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.31 W, 42
2026/09/23 19:37:51.924, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.35 W, 42
2026/09/23 19:37:56.934, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 17.96 W, 41
2026/09/23 19:38:01.942, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.18 W, 41
2026/09/23 19:38:06.946, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.27 W, 40
2026/09/23 19:38:11.951, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 17.91 W, 40
2026/09/23 19:38:16.957, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 17.98 W, 39
2026/09/23 19:38:21.958, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 17.98 W, 39
2026/09/23 19:38:26.962, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.07 W, 39
2026/09/23 19:38:31.973, NVIDIA GeForce RTX 5090, 32607 MiB, 28846 MiB, 3342 MiB, 0 %, 18.08 W, 38
2026/09/23 19:38:36.989, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 20.26 W, 38
2026/09/23 19:38:41.996, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.09 W, 38
2026/09/23 19:38:47.010, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.12 W, 37
2026/09/23 19:38:52.013, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.05 W, 37
2026/09/23 19:38:57.023, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.11 W, 37
2026/09/23 19:39:02.025, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.15 W, 36
2026/09/23 19:39:07.033, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.15 W, 36
2026/09/23 19:39:12.046, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.81 W, 36
2026/09/23 19:39:17.049, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.99 W, 36
2026/09/23 19:39:22.058, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 17.98 W, 35
2026/09/23 19:39:27.066, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.08 W, 35
2026/09/23 19:39:32.073, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.07 W, 35
2026/09/23 19:39:37.081, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.16 W, 35
2026/09/23 19:39:42.083, NVIDIA GeForce RTX 5090, 32607 MiB, 23 MiB, 32165 MiB, 0 %, 18.16 W, 35
2026/09/23 19:39:47.098, NVIDIA GeForce RTX 5090, 32607 MiB, 690 MiB, 31498 MiB, 0 %, 66.19 W, 36
2026/09/23 19:39:52.103, NVIDIA GeForce RTX 5090, 32607 MiB, 690 MiB, 31498 MiB, 0 %, 64.48 W, 36
2026/09/23 19:39:57.113, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 0 %, 41.02 W, 35
2026/09/23 19:40:02.127, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 18 %, 24.69 W, 34
2026/09/23 19:40:07.142, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 13 %, 24.35 W, 34
2026/09/23 19:40:12.145, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 30 %, 23.96 W, 34
2026/09/23 19:40:17.155, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 21 %, 24.79 W, 34
2026/09/23 19:40:22.165, NVIDIA GeForce RTX 5090, 32607 MiB, 23288 MiB, 8900 MiB, 26 %, 31.25 W, 34
2026/09/23 19:40:27.171, NVIDIA GeForce RTX 5090, 32607 MiB, 28736 MiB, 3452 MiB, 1 %, 75.03 W, 34
2026/09/23 19:40:32.174, NVIDIA GeForce RTX 5090, 32607 MiB, 23504 MiB, 8684 MiB, 0 %, 31.53 W, 34
2026/09/23 19:40:37.183, NVIDIA GeForce RTX 5090, 32607 MiB, 23578 MiB, 8610 MiB, 0 %, 14.08 W, 34
2026/09/23 19:40:42.194, NVIDIA GeForce RTX 5090, 32607 MiB, 23578 MiB, 8610 MiB, 0 %, 13.35 W, 34
2026/09/23 19:40:47.199, NVIDIA GeForce RTX 5090, 32607 MiB, 23662 MiB, 8526 MiB, 0 %, 13.26 W, 34
2026/09/23 19:40:52.204, NVIDIA GeForce RTX 5090, 32607 MiB, 23662 MiB, 8526 MiB, 0 %, 13.32 W, 34
2026/09/23 19:40:57.209, NVIDIA GeForce RTX 5090, 32607 MiB, 23752 MiB, 8436 MiB, 0 %, 36.71 W, 35
2026/09/23 19:41:02.220, NVIDIA GeForce RTX 5090, 32607 MiB, 23752 MiB, 8436 MiB, 0 %, 13.31 W, 34
2026/09/23 19:41:07.229, NVIDIA GeForce RTX 5090, 32607 MiB, 23752 MiB, 8436 MiB, 0 %, 13.29 W, 34
2026/09/23 19:41:12.236, NVIDIA GeForce RTX 5090, 32607 MiB, 23566 MiB, 8622 MiB, 0 %, 140.30 W, 40
